,notebook_id,total_execution_time,name,tdp_watts,total_co2_emissions
110,12e59a33de,866.7828989663082,RTX 3090,350,0.07668620925576922
111,130f1a8e9e,1106.3138786161294,RTX A4000,140,0.03915121892658192
112,13111c20ae,262.0731120499149,RTX A5000,230,0.015236639542235333
113,133b3752e5,5121.211288518099,RTX A6000,300,0.3883585227126225
114,1340ccf247,2642.815177626709,Intel Xeon E5-2699,145,0.09686651741329007
115,1343777b8e,557.0795954234637,Intel Xeon E5-2630v4,85,0.011969474085001366
116,1359aa933b,934.23774693756,Intel Xeon E5-2650,105,0.024796226866634408
117,1385974ed5,2720.034402091172,Intel Xeon Gold 5220,125,0.08594553145496413
118,138bb06965,1320.1679375749106,Intel Xeon Gold 6148,150,0.0500563676330487
119,13e5ebb0fa,5330.368503996055,AMD EPYC 7763,280,0.3772716374494986
120,13f320e7b5,292.06164003417064,A100 PCIe 40/80GB,250,0.018456673085492727
121,14491b756b,148.93715985847453,A100 SXM4 80 GB,400,0.015059201719023538
122,148260a1ce,971.9221811521332,AGX Xavier,30,0.007370409873737011
123,14c879f3f5,1457.7760112122835,AMD RX480,150,0.05527400709179909
124,14d9e8007c,2109.500983216619,GTX 1080 Ti,250,0.13330874268938356
125,1517c8664b,1064.7704718386312,GTX 1080,180,0.048447056468657726
126,1534b76d32,858.4330183821772,GTX 750,250,0.05424819768942926
127,1543843a47,-33.14396989375583,GTX TITAN X,250,-0.002094514764119292
128,1558417b09,2067.2913451203185,Quadro K6000,225,0.11757719525371811
129,1587965fb4,1138.6498592551604,Quadro P6000,250,0.07195634527237472
130,158fc2ddd5,1624.2270540312777,RTX 2080 Ti,250,0.10264212633114324
131,1595af6435,553.7452398924845,RTX 2080,215,0.030094515606934606
132,1597d21403,790.0768434276537,RTX 8000,260,0.05192560587638413
133,1625abb8e4,1656.607930540372,T4,70,0.029312756993172696
134,1679091c5a,483.61101858904857,Tesla K40c,245,0.029950299054007885
135,1680829293,437.90609005902405,Tesla K80,300,0.03320787849614266
136,16a5cdae36,2299.846367049007,Tesla M40 24GB,250,0.14533751347323584
137,16d11e9595,538.7635702933871,Tesla P100,250,0.034046864511596
138,16fc18d787,201.3806046479962,Tesla P40,250,0.012726135432616427
139,1706f191d7,133.05783477897816,Tesla V100-PCIE-16GB,300,0.010090219137405846
140,1728efbda8,1641.587264018936,Tesla V100-SXM2-16GB,250,0.1037391951567522
141,1731592aca,2920.9207436190854,Tesla V100-SXM2-32GB,300,0.221503156391114
142,17326d10d5,9113.298382085972,Titan RTX,280,0.6450190077098628
143,17d8da815f,309.08586270507067,Titan V,250,0.01953250937927877
144,17e23e50be,3031.136072894985,TITAN X Pascal,250,0.19155096016211362
145,17ed8abedc,3434.6033144334056,Titan Xp,250,0.2170478483426666
146,182be0c5cd,1601.7439296790658,TPUv2 Chip,221,0.0894796449160436
147,1842603482,20324.666906072194,TPUv3 Chip,283,1.4539476300891034
148,1843e35d41,1004.4720253733037,RTX 3080,320,0.08125062605241834
149,185c29dc24,3925.778279722165,RTX 3080 TI,350,0.3473223283587526
150,186a157b29,628.4799984464769,RTX 3090,350,0.05560302208477858
151,186fb23a33,1267.9016950512037,RTX A4000,140,0.044869632208200935
152,18a010d2a9,491.77734971705905,RTX A5000,230,0.02859138869327235
153,18bb68e2b3,338.6086355539409,RTX A6000,300,0.02567782152950719
154,18d10dc6e6,86.79876672660986,Intel Xeon E5-2699,145,0.0031814159082156025
155,18d8042386,388.0199662285421,Intel Xeon E5-2630v4,85,0.008337040107716036
156,19485224d1,667.2296027534567,Intel Xeon E5-2650,105,0.017709385706414664
157,19ca14e7ea,16098.255592877653,Intel Xeon Gold 5220,125,0.508660159358287
158,19de10adba,546.1172100350585,Intel Xeon Gold 6148,150,0.020706944213829303
159,1a04f96581,583.5757519317306,AMD EPYC 7763,280,0.0413041948867236
160,1a3f91fead,695.9045245366173,A100 PCIe 40/80GB,250,0.04397729981446679
161,1a6727711b,2192.4653786812114,A100 SXM4 80 GB,400,0.2216826105111003
162,1a99f68219,6248.783520796054,AGX Xavier,30,0.047386608366036746
163,1b113258af,1185.3699597943883,AMD RX480,150,0.044945277642203886
164,1b5230e3ea,263.06778347011436,GTX 1080 Ti,250,0.016624422427625282
165,1b69ebedb5,195.72155300825395,GTX 1080,180,0.008905330661875554
166,1b79b52d1b,688.9274900063083,GTX 750,250,0.0435363899934542
167,1b9812b99f,4699.198281757932,GTX TITAN X,250,0.29696322474998044
168,1bd4b29a8e,4515.7144261884205,Quadro K6000,225,0.25683125798946643
169,1bda4c789c,845.9039942505711,Quadro P6000,250,0.053456432970001376
170,1be3bc32e6,3022.2632726993784,RTX 2080 Ti,250,0.1909902484830857
171,1be883eec3,371.08511127587497,RTX 2080,215,0.020167445005868038
172,1c1d4df596,137.70450103741413,RTX 8000,260,0.009050245818181162
173,1c66f4627f,865.643298280051,T4,70,0.015317077250122015
174,1c67df9e0a,3069.6445519685676,Tesla K40c,245,0.19010479246149783
175,1cd73be1e2,1761.1445676242572,Tesla K80,300,0.1335534630448395
176,1cfead9959,121.38846242021165,Tesla M40 24GB,250,0.007671076444610597
177,1d2a48c55f,1133.6742173955802,Tesla P100,250,0.07164191234930403
178,1d38dd921e,1442.2025479230074,Tesla P40,250,0.09113918879235673
179,1d7f7abc18,33.3180827348907,Tesla V100-PCIE-16GB,300,0.002526621274062545
180,1d8d70dddf,376.6754704518563,Tesla V100-SXM2-16GB,250,0.02380379709105481
181,1dba5eed88,1678.1183740649853,Tesla V100-SXM2-32GB,300,0.1272573100332614
182,1e056d2b0e,1958.2628685852094,Titan RTX,280,0.1386014941431976
183,1e1d184167,682.4396122100097,Titan V,250,0.04312639216049367
184,1e8ca836c9,220.33582296558038,TITAN X Pascal,250,0.013923999923519316
185,1f3202d820,2145.2244955899814,Titan Xp,250,0.13556627020742243
186,1f34004ebc,20018.29529344657,TPUv2 Chip,221,1.1182998240180666
187,1f72e258ff,3428.9773655605422,TPUv3 Chip,283,0.24529570582022397
188,1f9b616fad,3778.6561792671587,RTX 3080,320,0.30565129983405465
189,20125fd9b2,277.20213216399094,RTX 3080 TI,350,0.024524688637286424
190,2067e2650c,391.92179795261006,RTX 3090,350,0.03467419240219619
191,207f88018f,1872.1886842985446,RTX A4000,140,0.06625467732767629
192,208e43f0e4,223.462418033131,RTX A5000,230,0.012991856692870646
193,20aee3a5f4,1898.280151138823,RTX A6000,300,0.14395291146136074
194,211c1e0b83,1308.682010610049,Intel Xeon E5-2699,145,0.04796683091666554
195,215a71a127,91.9145291930279,Intel Xeon E5-2630v4,85,0.0019748857869668636
196,217c0e01c1,2541.029283908836,Intel Xeon E5-2650,105,0.06744315224374703
197,217e342fc0,-49.6868464083468,Intel Xeon Gold 5220,125,-0.0015699663274859582
198,2192890582,252.94036280268247,Intel Xeon Gold 6148,150,0.009590655422935045
199,21be9a4bd4,2287.1670582692495,AMD EPYC 7763,280,0.1618806017908347
200,21fe5b8ba7,2727.202590555802,A100 PCIe 40/80GB,250,0.17234405259762361
201,220a7f49d4,833.1917520130517,A100 SXM4 80 GB,400,0.08424494381465301
202,226d1f15ec,6465.773060094836,AGX Xavier,30,0.04903211237238585
203,2297607a5d,4543.414615170365,AMD RX480,150,0.1722711374918764
204,22b1f2e098,411.3314177438786,GTX 1080 Ti,250,0.025993860426870106
205,233509073e,152.48889302679783,GTX 1080,180,0.0069382446327193
206,23755432da,392.0104177825368,GTX 750,250,0.02477288056820198
207,23c97e9cb9,213.60960739956622,GTX TITAN X,250,0.013498940467611477
208,23d2e15785,2555.596148352341,Quadro K6000,225,0.1453495309375394
209,2421fcb126,1783.6258693474415,Quadro P6000,250,0.11271524591015082
210,244edd7e85,745.9605369364984,RTX 2080 Ti,250,0.047140561709181496
211,2451041557,6377.665691783053,RTX 2080,215,0.34660841461037617
212,2468192842,2567.1037953358127,RTX 8000,260,0.16871576610457037
213,248e844336,247.77272373207862,T4,70,0.004384200694925947
214,24b16fede9,316.8314396344828,Tesla K40c,245,0.019621547074029983
215,24b43fb034,187.121066409775,Tesla K80,300,0.014190014202741272
216,24e27b869b,953.3061809380333,Tesla M40 24GB,250,0.06024365448983405
217,24f0d2c904,1591.7043896291525,Tesla P100,250,0.10058687462239783
218,250413d298,584.5412931591097,Tesla P40,250,0.03693976227602707
219,250cf8b51c,754.7565759050306,Tesla V100-PCIE-16GB,300,0.05723570700613149
220,25766f0162,1228.3371723409496,Tesla V100-SXM2-16GB,250,0.07762408519654612
221,2596a54cdb,27812.02782134015,Tesla V100-SXM2-32GB,300,2.109078776451628
222,25b2822c2f,367.28291763948147,Titan RTX,280,0.02599546872626108
223,25db67c565,1286.4966147112832,Titan V,250,0.08129943884633803
224,25ddc0f8c9,738.151121622506,TITAN X Pascal,250,0.04664705004697781
225,25df35de87,5997.678258336544,Titan Xp,250,0.37901994549210105
226,2612aa892d,257.6351743183514,TPUv2 Chip,221,0.014392502751989904
227,26408ffa70,2488.326392488071,TPUv3 Chip,283,0.1780051932937369
228,2647c1dba2,997.9996245081109,RTX 3080,320,0.08072708073798943
229,269d837afa,695.1923056782965,RTX 3080 TI,350,0.061505208155149295
230,26ff6f4ca1,1052.7205025915368,RTX 3090,350,0.09313652224316792
231,2715518c87,6423.532434204257,RTX A4000,140,0.22732167558822844
232,2723d092b6,492.9574579149001,RTX A5000,230,0.028659998872663496
233,272e117005,1466.4909115121422,RTX A6000,300,0.11120889412300414
234,27584e8cef,5407.548714649491,Intel Xeon E5-2699,145,0.1982016813605556
235,27669f3f14,7457.72962116542,Intel Xeon E5-2630v4,85,0.16023760727698477
236,277a78fc05,388.3002529164538,Intel Xeon E5-2650,105,0.010306135879490877
237,2823f47971,7065.956321018595,Intel Xeon Gold 5220,125,0.22326459208774035
238,2838023a77,733.8895205756569,Intel Xeon Gold 6148,150,0.027826644321826993
239,285e19f20b,1374.9719185519434,AMD EPYC 7763,280,0.09731745690195423
240,286674e308,187.5679387244742,A100 PCIe 40/80GB,250,0.011853251683282745
241,287e03db1d,30910.719284136034,A100 SXM4 80 GB,400,3.125417172062644
242,28b60a16b5,1258.3384598333205,AGX Xavier,30,0.009542399987069346
243,28e209b61a,220.96039913775385,AMD RX480,150,0.008378081800639835
244,28fc2782ea,1523.2849678392054,GTX 1080 Ti,250,0.096263147273172
245,29539ed932,302.0763932733883,GTX 1080,180,0.013744475893939168
246,2974788b53,263.22623146622726,GTX 750,250,0.016634435460712974
247,298923c819,2888.1097337307156,GTX TITAN X,250,0.18251249011770496
248,298f587406,5532.020049956212,Quadro K6000,225,0.31463364034125957
249,299570476c,595.9576737948507,Quadro P6000,250,0.037661214107869045
250,2996962656,360.1385135273451,RTX 2080 Ti,250,0.022758753285408613
251,299a23a229,261.3334976003912,RTX 2080,215,0.014202749668199038
252,299fb2142d,567.1344905404042,RTX 8000,260,0.03727333901718323
253,29e1c59be1,436.1642239479206,T4,70,0.007717683629300707
254,2a27b8144a,5194.683413245082,Tesla K40c,245,0.3217096297174975
255,2a38a4a931,213.8025291687756,Tesla K80,300,0.016213358461965484
256,2a3d6d6cc4,949.5714072644136,Tesla M40 24GB,250,0.060007637542403916
257,2a50e9c2d6,2048.686085825644,Tesla P100,250,0.12946557903481504
258,2a79ea27c2,347.7555267520543,Tesla P40,250,0.02197621731558121
259,2a8a812400,2585.652444056585,Tesla V100-PCIE-16GB,300,0.19607864367429104
260,2ab56412b1,2675.4992147243943,Tesla V100-SXM2-16GB,250,0.16907668648605548
261,2ac2406e83,2376.5077204746267,Tesla V100-SXM2-32GB,300,0.18021850213599253
262,2afe4567e1,312.8447259522998,Titan RTX,280,0.022142454492401667
263,2b38c2df6a,129.68194804787976,Titan V,250,0.008195178661359067
264,2b64c2f19d,534.9244642085702,TITAN X Pascal,250,0.0338042543354027
265,2b7b82a7ec,988.9952382549325,Titan Xp,250,0.06249900463972143
266,2bb232c0b1,337.49668193020113,TPUv2 Chip,221,0.01885387713971743
267,2bd7f907b7,1759.9227912695599,TPUv3 Chip,283,0.12589803234323604
268,2bf283c05b,1340.0897261018517,RTX 3080,320,0.10839836895579423
269,2c6ae45a3e,739.2400122677707,RTX 3080 TI,350,0.0654022066409125
270,2ca65f58e3,338.5731032433202,RTX 3090,350,0.029954314828610412
271,2cad8fa47b,450.00163021110245,RTX A4000,140,0.01592505769135957
272,2cfa3753d6,745.1589317719788,RTX A5000,230,0.043322712338854215
273,2d3acd3e24,1132.718283832354,RTX A6000,300,0.08589780319062018
274,2d405b3671,1506.522388825107,Intel Xeon E5-2699,145,0.055218230334853576
275,2d6cc4b2d1,515.9653827253865,Intel Xeon E5-2630v4,85,0.011086089542724624
276,2dace78f80,164.53963871329236,Intel Xeon E5-2650,105,0.0043671562441819686
277,2de7cf2043,1594.4212230536336,Intel Xeon Gold 5220,125,0.05037928170065301
278,2dea61eed4,3637.2147811411987,Intel Xeon Gold 6148,150,0.1379110604516038
279,2df45244f0,1075.2628827095891,AMD EPYC 7763,280,0.07610471736511204
280,2e3d2c4f33,515.6062826853637,A100 PCIe 40/80GB,250,0.03258345258636673
281,2e5c2cb8d1,918.3475194261088,A100 SXM4 80 GB,400,0.09285513807530657
282,2e74c2cf88,855.2056335807977,AGX Xavier,30,0.006485309387987716
283,2eb5657d37,1202.4697161069457,AMD RX480,150,0.04559364340238836
284,2ecd2bd947,824.9869958949314,GTX 1080 Ti,250,0.05213459487947136
285,2ef248c049,897.1085669859782,GTX 1080,180,0.04081843979786201
286,2f29b6e3ab,456.6943597338046,GTX 750,250,0.028860546344289043
287,2f4fe03d77,121.91503057154038,GTX TITAN X,250,0.0077043526263959545
288,2f55707d41,9029.169770159458,Quadro K6000,225,0.5135340306778192
289,303ed4c698,1110.8892392652401,Quadro P6000,250,0.07020202831467837
290,309928d4b1,808.743337238605,RTX 2080 Ti,250,0.05110808589493963
291,309a8e73b2,1026.136960305727,RTX 2080,215,0.055767693412170964
292,30a0b73609,-29.01483983425039,RTX 8000,260,-0.0019069197513287895
293,30bb3825e8,356.9294544837448,T4,70,0.0063156684029484845
294,30da227c6b,4263.305828535971,Tesla K40c,245,0.2640288984644708
295,310cc7ca5a,318.30812668543166,Tesla K80,300,0.024138366273645236
296,310dcbbf4c,3200.2044705037406,Tesla M40 24GB,250,0.2022351436221114
297,311abb492a,4148.745530073112,Tesla P100,250,0.26217766891434247
298,31839b036f,7493.406945448117,Tesla P40,250,0.47354168891373516
299,31857b449c,4291.158618864795,Tesla V100-PCIE-16GB,300,0.32541286193058033
300,31c97cbb94,242.99463353196225,Tesla V100-SXM2-16GB,250,0.015355910869033727
301,3210ddbeaa,951.1367791290838,Tesla V100-SXM2-32GB,300,0.07212787241728887
302,325995af77,232.33734771532053,Titan RTX,280,0.016444321166073243
303,326a8c055c,323.6100903738893,Titan V,250,0.020450359877794394
304,3295c76acb,4577.209911007499,TITAN X Pascal,250,0.28925423743172385
305,32b991e5d7,1835.5292552984542,Titan Xp,250,0.11599525155011065
306,32e05616c8,11159.843937625166,TPUv2 Chip,221,0.6234322817488326
307,331cc28f87,921.5136490054717,TPUv3 Chip,283,0.06592150278566088
308,332647f433,2237.5506353495653,RTX 3080,320,0.18099298472605374
309,33267e5dc5,588.9318279940035,RTX 3080 TI,350,0.05210410756002503
310,3335881e06,1251.1223510284708,RTX 3090,350,0.11068957466737998
311,333ac5d908,1493.837053260932,RTX A4000,140,0.052865233495956315
312,333cb763fa,539.2429135115995,RTX A5000,230,0.03135098383277161
313,335f535208,854.784614355799,RTX A6000,300,0.06482116658864809
314,3416a75f4c,289.77235812247557,Intel Xeon E5-2699,145,0.010620961848405734
315,34609bdc08,2179.011463966886,Intel Xeon E5-2630v4,85,0.0468184824271774
316,3473decccb,192.9774250144917,Intel Xeon E5-2650,105,0.0051219424889263005
317,347665597c,223.0157196516618,Intel Xeon Gold 5220,125,0.007046677252882371
318,34f9a343f9,1702.4182431761055,Intel Xeon Gold 6148,150,0.06455002505376067
319,34ffeb359a,556.2326196339907,AMD EPYC 7763,280,0.039368908745205794
320,350db081a6,140.87337308531107,A100 PCIe 40/80GB,250,0.008902414549141187
321,351b33587c,1593.2457016929018,A100 SXM4 80 GB,400,0.1610948431711712
322,35309226eb,591.4786163766282,AGX Xavier,30,0.0044853795075227645
323,353de26971,330.6833928200932,AMD RX480,150,0.012538411977761869
324,3569df159e,591.8567388856341,GTX 1080 Ti,250,0.03740205780457826
325,357a6fdf76,2721.3599792161144,GTX 1080,180,0.1238218790543332
326,35cf8659cf,1002.8446745390174,GTX 750,250,0.06337421207156291
327,35d02fef7d,6370.606548176555,GTX TITAN X,250,0.4025869415861573
328,35f4a8d465,145.5066478475531,Quadro K6000,225,0.008275690596329583
329,36072923bf,170.44127652798065,Quadro P6000,250,0.010770941780587667
330,3614405287,255.69854808017504,RTX 2080 Ti,250,0.01615872769117773
331,3621f1454c,541.5113168961813,RTX 2080,215,0.029429635875204963
332,3636638817,173.3379907033162,RTX 8000,260,0.011392157944556836
333,3644a684f9,1289.9910185979431,T4,70,0.022825674412413607
334,36660e5985,461.72844345785234,Tesla K40c,245,0.028595099019146718
335,366f0bc7bd,265.6222862180609,Tesla K80,300,0.020143023371536284
336,36d7534290,231.50312576652135,Tesla M40 24GB,250,0.014629711419967668
337,371bce7dc8,912.0597236511478,Tesla P100,250,0.05763710753628782
338,37588c655c,1794.4983246498682,Tesla P40,250,0.11340232468273473
339,37693cfc74,252.60117467362335,Tesla V100-PCIE-16GB,300,0.019155589079416436
340,3770282ae7,7992.257374431849,Tesla V100-SXM2-16GB,250,0.5050662646342349
341,378a063b8f,537.590261464776,Tesla V100-SXM2-32GB,300,0.04076726149441218
342,37968ad196,1654.425382589458,Titan RTX,280,0.11709655207883166
343,37d097caf1,1286.3995100488005,Titan V,250,0.08129330237113948
344,37f0e884fb,8086.820145413102,TITAN X Pascal,250,0.5110421064115225
345,384babc3e7,670.5699292846413,Titan Xp,250,0.042376294142293304
346,3875115bac,231.58547440935382,TPUv2 Chip,221,0.012937265210684765
347,38811c5285,593.3554201974279,TPUv3 Chip,283,0.042446339267623215
348,38db3aed92,857.2893711180028,RTX 3080,320,0.06934518468598956
349,38ef4b66cb,879.1024700834366,RTX 3080 TI,350,0.07777614908932627
350,390e982518,1053.0735605387176,RTX 3090,350,0.09316775806432821
351,3937230de3,815.7659729757509,RTX A4000,140,0.028869051376975187
352,3948ead63a,969.3502724101784,RTX A5000,230,0.05635694778206954
353,3983e1512a,30068.727728416874,RTX A6000,300,2.28021185273828
354,398475c83b,2454.110774642796,Intel Xeon E5-2699,145,0.08994997686503248
355,39ae2ed11b,669.3921291046045,Intel Xeon E5-2630v4,85,0.014382633662844766
356,39b8f72158,219.83268782030274,Intel Xeon E5-2650,105,0.005834725922563868
357,39dcaf7a05,500.72086256400024,Intel Xeon Gold 5220,125,0.01582138836573751
358,3a029f04d7,357.5642438487415,Intel Xeon Gold 6148,150,0.01355764424593145
359,3a0772443a,248.81225001953726,AMD EPYC 7763,280,0.017610378140271693
360,3a0844cee4,791.3518273351601,A100 PCIe 40/80GB,250,0.050009039088541374
361,3a20f62a0a,416.9902063366536,A100 SXM4 80 GB,400,0.04216234308515054
362,3a61ed715e,4756.669733069903,AGX Xavier,30,0.03607141214244676
363,3ad7c2ebb9,6012.21350924079,AMD RX480,150,0.22796309555871327
364,3b2d8f129a,2150.2626927862984,GTX 1080 Ti,250,0.13588465628024526
365,3b3dbaf685,30910.719284136034,GTX 1080,180,1.4064377274281894
366,3b92d18aa7,816.0795828333189,GTX 750,250,0.05157169585960557
367,3baa271bc3,340.55245412432964,GTX TITAN X,250,0.021521023142579167
368,3bf55bbad3,153.34048808346714,Quadro K6000,225,0.008721240259747194
369,3c1e4bd671,2739.17815559061,Quadro P6000,250,0.17310084177690663
370,3c333aadfc,330.7081188595344,RTX 2080 Ti,250,0.020898915844595578
371,3c7781a36b,3054.761213285134,RTX 2080,215,0.16601778649423235
372,3ce3bd7d63,831.4317718979294,RTX 8000,260,0.05464354367529169
373,3ce83f544d,765.729558553486,T4,70,0.013549159133293628
374,3d863b367a,223.54863548940278,Tesla K40c,245,0.013844491189545097
375,3dd9424294,711.2302849340432,Tesla K80,300,0.05393496327416495
376,3e15cc11f9,4077.524548396466,Tesla M40 24GB,250,0.2576768985444989
377,3e6260b818,340.0695319557559,Tesla P100,250,0.021490505144426242
378,3e77a14629,345.1184065594428,Tesla P40,250,0.0218095659700759
379,3e89ebdb49,1114.4613420482115,Tesla V100-PCIE-16GB,300,0.08451331843865605
380,3e9e39fed3,501.50398589570716,Tesla V100-SXM2-16GB,250,0.031692265775353716
381,3eb2f1a066,432.654660986432,Tesla V100-SXM2-32GB,300,0.03280964512480443
382,3eb414bf1c,934.0517506672243,Titan RTX,280,0.0661101072416691
383,3ef815416f,423.23910860124954,Titan V,250,0.026746360335217854
384,3f4366aeb9,568.1796560954374,TITAN X Pascal,250,0.03590579771158667
385,3f67fd9716,2215.885859271772,Titan Xp,250,0.14003167582898005
386,3f7bcd0b3e,9762.867879031855,TPUv2 Chip,221,0.545391766431138
387,3f900db260,657.0773875644564,TPUv3 Chip,283,0.04700476100540957
388,3f998e713a,545.5300428501353,RTX 3080,320,0.04412731902165539
389,3fb451ca2e,1055.6783789548113,RTX 3080 TI,350,0.09339821213808538
390,3fc2c60b57,6294.419295801575,RTX 3090,350,0.5568812626980004
391,3fd6098329,6276.058859319819,RTX A4000,140,0.22210274963259585
392,3fe94a0023,-185.39897066919758,RTX A5000,230,-0.010778890155850849
393,403ea2e851,1373.1503037868229,RTX A6000,300,0.10413056470383407
394,405e289063,-92.31945383122213,Intel Xeon E5-2699,145,-0.0033837644258416
395,4079016d94,224.9626969655148,Intel Xeon E5-2630v4,85,0.0048335735028562695
396,40dba662fa,628.9393802900147,Intel Xeon E5-2650,105,0.016693099385197474
397,4172f31012,447.5536590562041,Intel Xeon Gold 5220,125,0.01414145242156756
398,4175a4b46a,422.2195192126096,Intel Xeon Gold 6148,150,0.01600915677014478
399,4191ef5f6c,457.9212995346171,AMD EPYC 7763,280,0.03241065197817235
400,41c542dfe6,558.0949355736271,A100 PCIe 40/80GB,250,0.03526849940083339
401,41e7637e7b,83.69577868165531,A100 SXM4 80 GB,400,0.008462573177811815
402,41f1f19176,401.0451023449954,AGX Xavier,30,0.003041258692782882
403,42547f5a44,149.38335360405148,AMD RX480,150,0.00566411882415362
404,42998cf32d,626.4875343793349,GTX 1080 Ti,250,0.03959053168647186
405,42a3964579,581.5888194263172,GTX 1080,180,0.02646229128389743
406,42a6845a55,1280.592098552112,GTX 750,250,0.08092630622794597
407,42e77b6363,5065.770997229505,GTX TITAN X,250,0.32012858385269793
408,42e7aaa88b,395.91371872820275,Quadro K6000,225,0.022517592752666533
409,42fe880812,3134.825362305136,Quadro P6000,250,0.19810354720122736
410,43e04dd08b,1026.9606086830875,RTX 2080 Ti,250,0.06489820513205623
411,43feaeeecd,1991.7228580751876,RTX 2080,215,0.10824460477289179
412,440924c594,990.8056169300577,RTX 8000,260,0.06511794693490323
413,443cb001c1,4459.810612138409,T4,70,0.07891387110922686
414,4462bf0ddb,421.00661718174905,Tesla K40c,245,0.02607317369463082
415,4476b929e3,617.6668466268744,Tesla K80,300,0.046839735869204646
416,44feb0096f,1663.5659331254883,Tesla M40 24GB,250,0.10512812494056906
417,4500e40377,615.1993575582944,Tesla P100,250,0.03887718162347555
418,452bf208bf,360.73817259522264,Tesla P40,250,0.02279664840705921
419,4588e674d3,737.4811104049393,Tesla V100-PCIE-16GB,300,0.05592565087237456
420,45c48cce2e,1069.767724230434,Tesla V100-SXM2-16GB,250,0.06760337701733993
421,45e8140983,345.50059579340734,Tesla V100-SXM2-32GB,300,0.026200461847666726
422,4625d8e31d,2582.4088101239304,Titan RTX,280,0.1827771568943271
423,46489c1789,875.7014825739027,Titan V,250,0.05533946869043413
424,464d828b85,980.933888144445,TITAN X Pascal,250,0.06198957209801701
425,46515dcd99,3571.9556255599537,Titan Xp,250,0.2257277513374693
426,46922a0880,844.8766957061607,TPUv2 Chip,221,0.04719809785374056
427,46a558d979,857.0693846424307,TPUv3 Chip,283,0.061311410729712544
428,46b2644cbd,1232.270237941348,RTX 3080,320,0.09967697035792238
429,46f76a4bda,670.6270137592995,RTX 3080 TI,350,0.05933186218953803
430,471c50ad1a,1119.9765237410043,RTX 3090,350,0.09908681189208607
431,471c75ee66,1748.6538932002695,RTX A4000,140,0.06188291833158732
432,473447ac58,741.0454630004396,RTX A5000,230,0.04308355983499778
433,473803f0f2,549.2710077724566,RTX A6000,300,0.041653051422744634
434,477b02d99d,489.28406280627416,Intel Xeon E5-2699,145,0.01793362002424663
435,47a658229e,4941.033785462477,Intel Xeon E5-2630v4,85,0.10616360091820072
436,47fd3c87f4,1673.282344097091,Intel Xeon E5-2650,105,0.044411702216243625
437,4837ba5cd4,2801.105381490452,Intel Xeon Gold 5220,125,0.08850714920681638
438,486c825db2,1505.0302954029971,Intel Xeon Gold 6148,150,0.057065732034030314
439,48a79bcf60,465.13538804714307,AMD EPYC 7763,280,0.03292124913178113
440,48aedb8880,2147.517737180841,A100 PCIe 40/80GB,250,0.1357111903357337
441,48df7b8e8d,466.78528149075316,A100 SXM4 80 GB,400,0.04719717846184283
442,49182f81e6,990.7886178218534,AGX Xavier,30,0.007513480351815723
443,49af6c4e55,491.99957625722647,AMD RX480,150,0.018654983933086507
444,49c0fa7f96,821.7089445527083,GTX 1080 Ti,250,0.05192744024603921
445,4a2ddf148c,823.5783267074282,GTX 1080,180,0.037472813865187984
446,4a47d2983c,705.9456417922632,GTX 750,250,0.04461184264103886
447,4ab5237176,847.2327758214215,GTX TITAN X,250,0.05354040458315927
448,4abe17a1c8,1421.0085407560787,Quadro K6000,225,0.08081986075550197
449,4ad13f04ef,1368.6218272605922,Quadro P6000,250,0.08648929602827354
450,4b02507935,949.0900553814561,RTX 2080 Ti,250,0.059977218777578126
451,4b04a686b0,263.48099222626576,RTX 2080,215,0.01431946003585247
452,4b26dc4663,123.67845700856883,RTX 8000,260,0.008128423035618717
453,4b29fa4efe,12566.31841273725,T4,70,0.22235402302537857
454,4b4edc2630,6021.992380966398,Tesla K40c,245,0.37294533370457184
455,4b6538a44a,847.5229077798556,Tesla K80,300,0.06427048717330572
456,4ba29b9f9e,1355.267481164943,Tesla M40 24GB,250,0.08564537554584015
457,4baf54f369,259.083623929104,Tesla P100,250,0.016372645678853104
458,4be5a36cba,140.5660969747736,Tesla P40,250,0.00888299640604472
459,4c144c47ec,213.8758166051451,Tesla V100-PCIE-16GB,300,0.01621891609255684
460,4c27cea852,854.64204667319,Tesla V100-SXM2-16GB,250,0.0540086293383752
461,4c5bde74a8,639.0090839936083,Tesla V100-SXM2-32GB,300,0.0484581888695153
462,4d2e7bd33c,167.99521297792626,Titan RTX,280,0.011890327851882116
463,4d5b995358,1943.7059994326512,Titan V,250,0.12283142079748005
464,4da04049a0,286.25485465754235,TITAN X Pascal,250,0.01808971650960858
465,4da9d7b6d1,1146.244043692775,Titan Xp,250,0.07243625553891843
466,4dcae38ee1,208.53812636586608,TPUv2 Chip,221,0.011649750720399815
467,4dcf435435,6116.273455560383,TPUv3 Chip,283,0.437534417502907
468,4dd9cec1c2,434.9391093076962,RTX 3080,320,0.03518174128622254
469,4e2545f819,234.88160591640923,RTX 3080 TI,350,0.020780497634548985
470,4e2ecebbfa,3234.0740717870412,RTX 3090,350,0.28612571996227015
471,4e477793df,204.8015018650918,RTX A4000,140,0.007247697593781305
472,4e4b5fbbbb,758.1648487923395,RTX A5000,230,0.044078861903399075
473,4e4e53aa08,2243.9384653722605,RTX A6000,300,0.1701653336240631
474,4e62e752ae,1302.032101384369,Intel Xeon E5-2699,145,0.0477230932715743
